bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
125836,Crashed whlie playing with Style and Formatting options,Application,Writer,formatting,Mac,OS X 10.10,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125837,FIXED function only has one mandatory parameter,Application,Calc,help,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125838,Object styles should be copied as well (Impress :: Insert/File),Application,Impress,editing,All,All,CLOSED,DUPLICATE,P3,Normal
125839,Cannot create or save iPad data on OpenOffice HD 5.0.1 version after upgrade to OS8.1,Code,General,ui,Mac,"Mac OS X, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125840,Word Count,Application,Writer,ui,All,All,CONFIRMED,,P3,Normal
125841,Hashtags In Text due to ASCII Filter,Application,Writer,open-import,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125842,spell check does not work,Application,Writer,editing,PC,Windows Vista,CLOSED,DUPLICATE,P3,Critical
125843,Cant save file,Application,Calc,save-export,PC,Windows 7,CLOSED,WONT_FIX,P3,Critical
125844,File association MS Word 2010 on x64 Server 2008 doesn't work,Application,Installation,code,All,Windows 7,UNCONFIRMED,,P3,Normal
125845,Convert Excel to PDF not working for big images,Code,General,ui,All,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125846,Browser Launching of AOO for ODF document raises Security Warning,Code,General,security,PC,"Windows 8, 8.1",CONFIRMED,,P3,Minor
125847,Wrong character's colour and missing shapes in pptx file,Application,Impress,open-import,All,All,CLOSED,DUPLICATE,P3,Major
125848,"In Both Base and Writer, Find/Replace key not working correctly",Application,Base,code,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125849,oow image edit makro tab no jre installed,Application,Writer,editing,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125850,No colour print output when using postscript printer driver on OS/2,Application,Writer,printing,PC,OS/2,CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125851,Attempts to paste picture goes triple into text box;   draw and impress,Application,Draw,editing,All,Windows 7,CLOSED,DUPLICATE,P3,Major
125852,Writer crashes all the time,Application,Writer,editing,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125853,Macro is not export with utf-8 encoding,Unclassified,App Dev,scripting,All,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125854,Take a picture like excel,Application,Calc,programming,PC,"Windows, all",CLOSED,DUPLICATE,P3,Normal
125861,Pivot tables and calculated fields ? - Enhacement,Application,Calc,ui,PC,Linux 64-bit,CLOSED,DUPLICATE,P3,Major
125862,"Pivot tables, Pivot charts - Enhancement",Application,Calc,ui,PC,Linux 64-bit,CLOSED,DUPLICATE,P3,Major
125863,OO writer does not display greek letters in MS Word file,Application,Writer,open-import,Mac,"Mac OS X, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125865,Keep getting bad allocation message or program freezes and loses the data from last save,Application,Calc,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Major
125866,slide show not returning to correct number,Application,Impress,editing,All,All,UNCONFIRMED,,P3,Normal
125867,formulae with inverted cell range not corrected/resolved until file is saved and reopened,Application,Calc,editing,PC,Linux 64-bit,UNCONFIRMED,,P3,Normal
125868,AOO crashes if JRE (Java) is not installed (using help search or picture/makros),Code,General,help,Mac,OS X 10.9,RESOLVED,FIXED,P3,Major
125869,Total Crash: Special character trying to scroll down with scroll bar-drag,Code,General,ui,Mac,OS X 10.10,UNCONFIRMED,,P3,Major
125870,Cannot open .SDW files,Application,Writer,open-import,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125871,Exporting PDF document fails after 2000 reports generations,Application,Writer,save-export,All,All,CLOSED,FIXED_WITHOUT_CODE,P2,Major
125872,Genuine OpenOffice download hijacked by profiteers,Code,General,legal,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125873,On-line IDL doc has an unreadable layout,Infrastructure,Infrastructure,Documentation,All,All,CLOSED,FIXED,P3,Major
125874,Open Office crashes while trying to create,Application,Base,code,Mac,OS X 10.10,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125875,Page columns' default after invalid input varies.,Application,Writer,programming,PC,Windows 7,CONFIRMED,,P3,Minor
125876,Need ability to save or open .df file,Application,Writer,save-export,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125877,Harvard attacks again,Application,Writer,editing,All,Windows 7,CLOSED,IRREPRODUCIBLE,P5 (lowest),Normal
125878,Calc incorrect diagram with empty cells,Application,Calc,ui,PC,Windows 7,CONFIRMED,,P3,Normal
125879,Issue opening downloaded files with spaces in name,Application,Writer,programming,PC,"Linux, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125880,the bug tracker,Unclassified,App Dev,vba,All,All,CLOSED,OBSOLETE,P3,Normal
125881,updating open office,Application,Base,code,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125882,wrong numbering with selection PDF,Application,Writer,save-export,All,All,UNCONFIRMED,,P3,Normal
125883,"Pictures put in background while editing, not shown in actual presentation",Application,Impress,editing,All,Windows 7,CLOSED,DUPLICATE,P3,Normal
125884,Editing chart icons,Application,Calc,editing,All,All,CLOSED,DUPLICATE,P3,Minor
125885,Using spellcheck multiple times can remove entire sentences from a slide when in Outline view.,Application,Impress,editing,PC,"Windows 8, 8.1",CLOSED,DUPLICATE,P3,Normal
125886,Open Office crashes while storing the component to an URL,Application,Writer,code,All,Linux 64-bit,CLOSED,DUPLICATE,P3,Major
125887,Novel Manuscript has been turned completely to hashtags!! deadline is november 26th and I don't have time to rewrite!,Application,Writer,help,PC,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Critical
125888,how to undo modification made in text document,Application,Writer,help,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125889,textfield not always updated on refresh,Application,Writer,editing,All,All,CLOSED,FIXED,P3,Normal
125890,"The ""Keep Current Format"" (versus ODF ) option is misleading - it should be ""Keep Selected Format""",Code,General,ui,All,All,UNCONFIRMED,,P3,Normal
125891,using the arrow keys to move the cursor in a formula distorts the inline formula text,Application,Calc,ui,All,Linux 64-bit,CONFIRMED,,P3,Normal
125892,Large after-text indent value results in invalid display of background color,Application,Writer,formatting,All,All,UNCONFIRMED,,P3,Minor
125893,Performance issues with insertion of multiple pictures,Application,Writer,viewing,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
125894,Overlap from inserting pictures,Application,Writer,viewing,PC,Windows 7,UNCONFIRMED,,P3,Normal
125896,Crash on saving,Code,General,accessibility,PC,Windows Vista,CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125897,Color palette has 'Blue 1' as the same color as 'Sky Blue 1',Code,General,ui,All,All,CLOSED,FIXED,P3,Normal
125898,Extension Download/ Installation,Unclassified,App Dev,scripting,PC,Windows Vista,CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125899,Rotation Position value limited to maximum 5000,Application,Draw,ui,PC,Windows 7,UNCONFIRMED,,P3,Normal
125901,Multi-select list box in C++ indicates item 65535 is selected when none (or multiple) are,Unclassified,App Dev,api,All,All,UNCONFIRMED,,P3,Normal
125902,com.sun.star.awt.UnoControlEditModel or XTextComponent is not updating properly,Unclassified,App Dev,api,All,Linux 64-bit,CLOSED,IRREPRODUCIBLE,P3,Normal
125905,statusbar: pagestyle name not updated after print preview,Application,Calc,ui,All,All,CONFIRMED,,P3,Normal
125906,"Incorrect font handling (not all fonts/styles shown and wrong implementation), at least on MacOS with Helvetica Neue",Code,General,ui,Mac,"Mac OS X, all",UNCONFIRMED,,P3,Normal
125907,Word style definitions lost when importing from .docx,Application,Writer,formatting,PC,Windows 7,UNCONFIRMED,,P3,Normal
125908,Incorrect glyph orientation on vertical layout mode on Mac,Application,Writer,viewing,All,All,CONFIRMED,,P3,Normal
125909,context menu -> font list cut off after or limited to the first 100 fonts,Code,General,ui,Mac,"Mac OS X, all",UNCONFIRMED,,P3,Minor
125910,Cursor location wrong on MBP Retina Display,Application,Impress,ui,Mac,OS X 10.9,UNCONFIRMED,,P3,Normal
125911,Impress constantly losing which page it is on,Application,Impress,ui,PC,OS X 10.9,CLOSED,DUPLICATE,P3,Normal
125912,"In notes view, cannot select slide text",Application,Impress,editing,Mac,OS X 10.9,UNCONFIRMED,,P3,Normal
125913,Remember notes view zoom factor,Application,Impress,viewing,Mac,OS X 10.9,UNCONFIRMED,,P3,Normal
125914,Remember slide last edited,Application,Impress,open-import,All,All,CLOSED,DUPLICATE,P3,Normal
125915,Text not being displayed in formula bar,Application,Calc,editing,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Normal
125916,it gets stuck ar the frames->macros window,Application,Writer,formatting,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125917,Calc crashes trying store the document in Excel5 format,Application,Calc,save-export,PC,"Windows, all",CONFIRMED,,P3,Normal
125919,Can't get smart quotes to work,Application,Writer,formatting,Mac,"Mac OS X, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125920,Navigator Does Not Track Slide in Notes View,Application,Impress,ui,Mac,OS X 10.9,CLOSED,DUPLICATE,P3,Normal
125921,Patch for compiling with OS X 10.10 SDK,Code,Build Tools,configure,Mac,"Mac OS X, all",CLOSED,FIXED,P3,Normal
125922,Updated DejaVu fonts,Code,Build Tools,external prerequisites,All,All,RESOLVED,FIXED,P3,Normal
125923,Chrome is blocking download as malicious,Application,Installation,update notifications,PC,Windows Vista,CLOSED,NOT_AN_OOO_ISSUE,P1 (highest),Blocker
125924,table content missing in rtf import,Application,Writer,open-import,PC,Windows 7,CONFIRMED,,P3,Normal
125925,Convert Excel to PDF not working for big images,Code,General,ui,All,All,UNCONFIRMED,,P3,Normal
125926,Spell check errors all English content,Application,Writer,editing,All,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125928,"can't open this xls file,the company that sent it to me said its edited in microsoft office 2013",Application,Calc,editing,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125929,Formatting ribbon/functionality disappears/disables on attempting to edit in a mail merged label document,Application,Writer,formatting,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Critical
125930,Copy and paste chart to new sheet results in data link loss,Application,Calc,editing,All,All,CLOSED,DUPLICATE,P3,Normal
125931,copy and paste special formula as numbers+text results in error (#VALUE!) for all cells which should contain 1 or 0,Application,Calc,editing,All,Linux 64-bit,CLOSED,IRREPRODUCIBLE,P3,Normal
125932,Save File for particular documents will fail with Write Error message,Application,Calc,save-export,All,Windows 7,CONFIRMED,,P3,Normal
125933,Writer performs excessive pagination passes when printing a page range,Application,Writer,printing,All,Linux 32-bit,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125934,Thai (th) translation update for OpenOffice 4.x,NLC,Native-Lang,th,All,All,ACCEPTED,,P3,Normal
125935,Copy and paste from chemdraw to MSword,Application,Writer,help,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125938,Excel file savd as OTP on new laptop. Every time it's used it will crash. Also affects doc files.,Application,Calc,help,Other,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Major
125939,"Open Office Writer won't open, documents not accessible",Application,Writer,open-import,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125940,Help option for editing is not working,Application,Calc,help,PC,Windows 7,CLOSED,OBSOLETE,P3,Minor
125941,In Pivot Table time format not retained on refresh if over 24 hours,Application,Calc,formatting,PC,Windows Vista,UNCONFIRMED,,P3,Normal
125942,problem downloading from OOo website,Infrastructure,Infrastructure,Downloads,All,All,CLOSED,DUPLICATE,P3,Normal
125943,formula in text cell not resolved when cell format changed to all/number,Application,Calc,editing,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125944,Java runtime environment error,Application,Writer,editing,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
125945,"File starts to load, status about 2/3 across the bottom,and then freezes.",Application,Calc,open-import,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
125947,"Duplex print on 11x17 paper, image is cutoff 1"" on each end",Application,Draw,printing,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Minor
125948,Small text in large drawing displayed incorrectly in Pages pane,Application,Draw,viewing,Mac,"Mac OS X, all",UNCONFIRMED,,P3,Normal
125949,Connecting to an existing dBase database defines incorrect field widths,Application,Base,code,All,All,CONFIRMED,,P3,Normal
125950,Base locks after opening a file,Application,Base,code,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125951,printing comments sidebars,Unclassified,App Dev,scripting,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
125952,Spell checker freezing and crashing whole document and application,Code,General,accessibility,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125953,"error message ""Inadmissible data type ..."" is issued; but only during debuging; without debugging everything seems normal",Application,Calc,programming,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
125954,Sending document as Email removes invisible content - this should be a configuration option,Application,Writer,configuration,All,All,CONFIRMED,,P3,Normal
125955,Printing text in the table makes pointer jumps,Application,Writer,printing,PC,Windows XP,CLOSED,NOT_AN_OOO_ISSUE,P3,Minor
125956,printing form letter with input field: input field is repeated,Application,Writer,printing,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125957,"When in full screen (maximized) mode, and you exit OO, screen goes blank.",Code,General,ui,Mac,OS X 10.10,CLOSED,DUPLICATE,P3,Normal
125958,"When 2 windowed documents are open simultaniously, exiting one window causes both windows to exit.",Application,Writer,programming,PC,Windows XP,CLOSED,IRREPRODUCIBLE,P3,Normal
125959,spreadsheet crashes,Application,Calc,code,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125960,picture ratio no held,Application,Impress,formatting,Mac,OS X 10.9,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125961,Rotating text in cells causes misplacement,Application,Calc,viewing,PC,"Windows 8, 8.1",UNCONFIRMED,,P3,Normal
125962,Freezing when using clipboard,Application,Writer,open-import,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125963,Examples of financial function with dates lead to #VALUE #WERT error,Application,Calc,help,Mac,OS X 10.10,UNCONFIRMED,,P3,Minor
125964,Function DURATION_ADD: Example in german help text is not correct,Application,Calc,help,Mac,OS X 10.10,CLOSED,NOT_AN_OOO_ISSUE,P3,Trivial
125965,Update English dictionary to version 2014.12.01,Code,General,spell checking,All,All,RESOLVED,FIXED,P3,Normal
125966,Save as Microsoft Word 95 corrupts text in Hebrew,Application,Writer,save-export,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
125967,Calc Spreadsheet Search for Find any text in a cell  Using Find {Search} Box either Arrow or Enter,Application,Calc,ui,PC,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125970,Can not install once the download had finished. See attached for details.,Application,Base,help,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125971,"Bring a table on the second page by pressing ""enter"" above it close OpenOffice.",Application,Writer,editing,PC,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Normal
125972,Saved file does not print graphics text etc!,Code,General,accessibility,Mac,"Mac OS X, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Critical
125973,greek minuskles do not work,Application,Math,ui,PC,"Windows, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125974,Bug in Calc SUM function,Application,Calc,formatting,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125975,Convert text-to-table: symbols get silently lost (autocorrection?),Application,Writer,editing,PC,"Linux, all",CLOSED,NOT_AN_OOO_ISSUE,P3,Major
125976,OO fails to display embedded graphics in docx files,Application,Writer,open-import,PC,"Windows 8, 8.1",CLOSED,DUPLICATE,P3,Normal
125977,Sum of two decimal numbers is incorrect,Application,Calc,configuration,PC,Windows 7,CLOSED,DUPLICATE,P3,Major
125978,"Result of (114,48-112,49) is not 1,99 but 1,99000000000001000000",Application,Calc,ui,PC,Windows 7,CLOSED,DUPLICATE,P3,Major
125979,Pasting merged cells into table crashes OpenOffice.org Draw 3.4.1,Application,Draw,editing,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
125980,Set default currency to Euro in Lithuanian locale,Code,Internationalization,localedata,All,All,CLOSED,FIXED,P3,Normal
125981,"[UX] ""JRE not available"": Improve the shown error message, create a webpage to show more details",Code,General,ui,All,All,CONFIRMED,,P3,Normal
125982,OpenSymbol font cannot be displayed correctly by Windows 8,Application,Math,ui,PC,"Windows 8, 8.1",CLOSED,DUPLICATE,P3,Normal
125985,Corrections for EN UI and Help (v4.2.0),Code,General,ui,All,All,CONFIRMED,,P3,Normal
