bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1600825,ubuntu1804 - update web-platform-test-reftests manifest for tests that fail on both ubuntu1604 and ubuntu1804,Components,Testing,web-platform-tests,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600826,"""messages.list"" errors while listing messages of a folder if the folder path contains spaces",Client Software,Thunderbird,Add-Ons: Extensions API,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600827,Migrate custom infra scripts to use docker-compose,Other,Developer Services,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600828,Confirm infrastructure refactor with enterprise security,Other,Developer Services,General,Unspecified,Unspecified,NEW,,--,normal
1600829,Include django in the requirements file(s),Developer Infrastructure,Tree Management,Treeherder: Docs & Development,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600830,"Intermittent [  FAILED  ] Version13Only/TlsConnectTls13.RetryStatefulDropCookie/1, where GetParam() = 1 (5116 ms)",Components,NSS,Libraries,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600831,[wpt-sync] Sync PR 20571 - Fix XRFrame.getPose matrix math,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600833,Intermittent UnicodeEncodeError: 'ascii' codec can't encode character '\x80' in position 45: ordinal not in range(128),Other,Infrastructure & Operations,RelOps: General,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600834,Migrate ansible scripts to docker,Other,Developer Services,General,Unspecified,Unspecified,NEW,,--,normal
1600835,[wpt-sync] Sync PR 20572 - Refactor VRPose to fit better with WebXr concepts,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600836,"Intermittent toolkit/components/passwordmgr/test/mochitest/test_autocomplete_tab_between_fields.html | If only the footer is present then there should be no expectedValues - got 1, expected +0",Components,Toolkit,Password Manager,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600837,Very high memory usage resulting in several second lags when switching tabs/windows,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1600838,Make conditioned profiles for desktop Firefox the default in Raptor and Browsertime,Components,Testing,Raptor,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600839,[Automated review] NSS - Coverity task failed - Cannot connect to 34.83.115.217:9090 - D54821,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600840,Intermittent mozilla/tests/webdriver/take_full_screenshot/iframe.py | test_source_origin[same_origin] - setup error [Address already in use (os error 98)],Components,Testing,geckodriver,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1600842,Intermittent ShutdownLeaks | failed to parse line <[Child 2790: Main Thread]: I/DocShellAndDOMWindowLeak --DOCSHELL 0x10ea5a000 == 2 [pid = 2790] [id = {9bb26c05-49>,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600844,SecureTrust: Unconstrained ICA not included in WTBR audit report,Components,NSS,CA Certificate Compliance,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600845,automatically expire API keys,Other,Location,General,Unspecified,Unspecified,RESOLVED,MOVED,P2,normal
1600846,Desktop Firefox won't sync logins,Client Software,Firefox,Sync,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600847,[wpt-sync] Sync PR 20573 - [ChromeDriver] Workaround DevTools fullscreen issue,Components,Testing,geckodriver,All,All,RESOLVED,FIXED,P4,normal
1600848,Links with 'user-select: none' or svg content duplicates on copy,Components,Core,DOM: Selection,Unspecified,Unspecified,NEW,,P3,normal
1600849,Change triage owner for Firefox :: Firefox Monitor,Developer Infrastructure,bugzilla.mozilla.org,Administration,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600850,Intermittent TALOS | application crashed [@ static void nsThreadManager::ReleaseThread(void *)],Components,Testing,Talos,Unspecified,Unspecified,RESOLVED,DUPLICATE,P4,normal
1600851,[wpt-sync] Sync PR 20574 - [Import Maps] Migrate Jest-based resolution tests into JSON-based tests,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600852,No audio is played on any website,Components,Core,Audio/Video,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1600853,[wpt-sync] Sync PR 20575 - Issue 21810/improve validation methods,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1600854,Spaces changed to non-breaking spaces near edits after using WYSIWYG editor,Graveyard,developer.mozilla.org Graveyard,Wiki pages,All,Other,RESOLVED,WONTFIX,--,normal
1600855,"make SVGTextFrame avoid getting glyph advances that cross text frames, and re-enable letter/word-spacing",Components,Core,SVG,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600858,[wpt-sync] Sync PR 20576 - [css-text] Allow flexibility where spec is undefined,Components,Core,Layout: Text and Fonts,All,All,RESOLVED,FIXED,P4,normal
1600859,60 FPS videos stutter be it on YouTube or Twitch,Components,Core,Audio/Video,Unspecified,Windows 10,NEW,,P2,normal
1600860,[Interventions] The extension needs a way to install an update and restart for users who have opted out of automatic updates,Client Software,Firefox,Address Bar,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600861,Intermittent devtools/server/tests/browser/browser_accessibility_text_label_audit.js | Test timed out -,Components,DevTools,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600862,Getting null Exception point after entering valid data in login page,Components,Core,DOM: Core & HTML,Other,Windows 7,RESOLVED,INCOMPLETE,--,normal
1600863,Previously created sessions continue being valid after MFA activation,Client Software,Cloud Services,Server: Firefox Accounts,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600864,Remove legacy aboutDialog-appUpdater.js implementation,Components,Toolkit,Application Update,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600865,Information Exposure Through Directory Listing vulnerability,Other,Websites,Other,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600869,color dots at the top of the window,Components,Core,Graphics,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1600870,Language Pack (German) not active for spell check in FF Dev Edition,Components,Core,Spelling checker,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600871,[wpt-sync] Sync PR 20578 - [webnfc] Fix leaky NDEFReader_scan_filter.https.html,Components,Core,DOM: Device Interfaces,All,All,REOPENED,,P4,normal
1600872,Define a keyboard shortcut to start the measuring tool,Components,DevTools,Inspector,Unspecified,Unspecified,NEW,,P5,normal
1600873,Dismiss the measuring tool with the Escape key,Components,DevTools,Inspector,Unspecified,Unspecified,NEW,,P5,normal
1600874,Fix Site Identity mochitests for Fission enabled,Client Software,Firefox,Site Identity,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600875,mach bootstrap fails with 'haskell-platform' definition is invalid,Developer Infrastructure,Firefox Build System,Bootstrap Configuration,x86_64,macOS,NEW,,--,normal
1600878,Remove the use of contentBlockingEvent in RemoteSecurityUI,Components,Core,Privacy: Anti-Tracking,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600880,Document what happens to metric recording if Glean is not initialized,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600881,Height of elements renders inconsistently through different positions at 125% DPI,Components,Core,Graphics,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600883,Enable Feature Policy allow attribute and permission delegation by default,Components,Core,DOM: Security,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600884,es-mx WNP text not as per mockup,Other,www.mozilla.org,Bedrock,All,Unspecified,RESOLVED,INVALID,--,normal
1600885,Remove redundant formatting instructions from C++ coding style document,Developer Infrastructure,Firefox Build System,Lint and Formatting,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600886,[Ubuntu] Truncated “Set as default browser” window on “pl” locale,Components,Core,Window Management,Desktop,Linux,NEW,,P5,normal
1600887,Provide measurement units in Talos,Components,Testing,Talos,Unspecified,Unspecified,NEW,,P3,S3
1600888,Filter rules misses option to forward with a template,Client Software,Thunderbird,Filters,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600889,ThreadSanitizer: data race [@ nsUrlClassifierDBService::Observe] vs. [@ nsUrlClassifierDBServiceWorker::CacheCompletions] on gShuttingDownThread,Components,Toolkit,Safe Browsing,x86_64,Linux,RESOLVED,FIXED,P1,critical
1600891,The text from the tips is not displayed when the Firefox browser is resized to 25% width or less,Client Software,Firefox,Address Bar,Desktop,All,VERIFIED,FIXED,P1,minor
1600892,Legacy ::marker (nsBulletFrame) doesn't support unicode-bidi:normal,Components,Core,"Layout: Generated Content, Lists, and Counters",All,All,RESOLVED,FIXED,P5,minor
1600893,File download notification stays forever,Graveyard,Firefox for Android Graveyard,Download Manager,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1600894,iOS tests crash on CircleCI,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600895,ThreadSanitizer: data race [@ updateEdge<js::BaseShape>] vs. [@ isForwarded],Components,Core,JavaScript: GC,x86_64,Linux,RESOLVED,FIXED,P1,critical
1600896,Remove the use of contentBlockingLog of nsIRemoteTab.idl,Components,Core,Privacy: Anti-Tracking,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600897,User profile name replaced with {???} with unichar and long charaters on rename,Components,Toolkit,Startup and Profile System,All,All,VERIFIED,FIXED,P5,normal
1600900,[wpt-sync] Sync PR 20580 - Update wasm-module-builder.js from V8.,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600901,Embedded tweets are not displayed with ETP enabled,Components,Core,Privacy: Anti-Tracking,Unspecified,Android,RESOLVED,DUPLICATE,P3,normal
1600902,Date.getFullYear is returning Year with dash sign,Components,Core,JavaScript: Standard Library,All,All,RESOLVED,DUPLICATE,P2,S3
1600903,CSS Filter doesn't follow the W3C specification,Components,Core,Layout: Positioned,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600904,pedantic(yaml) got one more failure line: TypeError: cannot use a string pattern on a bytes-like object,Developer Infrastructure,Firefox Build System,Lint and Formatting,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600905,Unusual behavior after reinstalling Firefox over an opened one,Client Software,Firefox,Installer,Desktop,Windows,VERIFIED,FIXED,P1,normal
1600906,Reduce state in dom/indexedDB classes,Components,Core,Storage: IndexedDB,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1600907,reactivate valentina.peleskei@softvision.ro Bugzilla account.,Developer Infrastructure,bugzilla.mozilla.org,Administration,Unspecified,Unspecified,VERIFIED,FIXED,--,normal
1600909,Find on page does not reset result on “Whole Word” change,Components,Toolkit,Find Toolbar,Unspecified,Unspecified,NEW,,P2,normal
1600910,Extension block request: Mendeley Importer,Components,Toolkit,Blocklist Policy Requests,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600911,Implement AVX variation of ICCv2 transforms,Components,Core,GFX: Color Management,Desktop,All,RESOLVED,FIXED,P3,normal
1600912,Server timing not available,Components,DevTools,Netmonitor,Unspecified,Unspecified,RESOLVED,DUPLICATE,P2,normal
1600913,extend EnableTrackingProtection policy to allow disabling ETP for list of hosts/websites,Client Software,Firefox,Enterprise Policies,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1600915,I want all block extension to be reslved,Graveyard,Invalid Bugs,General,All,All,RESOLVED,INVALID,--,normal
1600916,maven.mozilla.org: Make beetmover fail whenever an invalid MavenVersion is passed,Other,Release Engineering,Release Automation: Uploading,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600917,Error with certificate in development  (on localhost) using ASP NET Core 2.2 MOZILLA_PKIX_ERROR_SELF_SIGNED_CERT,Components,Core,Security: PSM,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600918,Rendering artifacts with WebRender,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,INVALID,P3,normal
1600919,Refresh Firefox text pushes buttons out of window,Client Software,Firefox,Migration,All,Unspecified,VERIFIED,FIXED,P2,normal
1600921,HTML input type number,Graveyard,developer.mozilla.org Graveyard,Wiki pages,All,Other,RESOLVED,WONTFIX,--,normal
1600922,Intermittent [tier2] chrome://mochitests/content/chrome/dom/plugins/test/mochitest/test_hangui.xhtml logged result after SimpleTest.finish():,Components,Core,Plug-ins,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600923,move Thunderbird off remotely hosted discovery pane in about:addons,Client Software,Thunderbird,Add-Ons: General,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1600924,[wpt-sync] Sync PR 20582 - [Periodic Background Sync] Update unregister logic,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1600925,Disable mochitest timeout checks when --debugger=rr is present,Components,Testing,Mochitest,Unspecified,Unspecified,NEW,,P3,normal
1600927,Documents for TrustFactory(Pty)Ltd Audit Statements 2019,Components,NSS,CA Certificate Root Program,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1600928,Port bug 1600281: Rewrite horizontal boxes that were incorrectly translated from align=right to align=end to use pack=end,Client Software,Thunderbird,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600929,WebGPU buffer creation and mapping,Components,Core,Graphics: WebGPU,All,All,RESOLVED,FIXED,P3,normal
1600930,Work in progress is failing with no arc,Developer Infrastructure,Conduit,moz-phab,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1600931,Firefox 68.3.0esr bouncer check is failing for 404-ing on bz2 complete MARs,Other,Release Engineering,Release Automation: Updates,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600932,Don't CC the entire sheriff team when filing a regression,Developer Infrastructure,Tree Management,Treeherder,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1600935,Intermittent devtools/client/webconsole/test/browser/browser_webconsole_stubs_page_error.js | application crashed [@ mozalloc_handle_oom(unsigned int)],Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1600936,The fields change their position when the user select another Country/Region from Form and Autofill section,Client Software,Firefox,Preferences,All,All,RESOLVED,INVALID,--,normal
1600937,Enabling WebRender causes Facebook Messenger video calls to not render nor play audio,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1600938,"When network connections have multiple DNS suffixes, the DNS Suffix list in about:networking#dns is empty.",Components,Core,Networking: DNS,ARM,Android,REOPENED,,P3,S3
1600939,Intermittent tier 2 devtools/shared/test-helpers/browser_allocation_tracker.js | At least 1000 more objects are reported still allocated (315319 + -8793 -> 306526) -,Components,DevTools,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
